pig_id,day_age,weight_kg,daily_feed_intake_kg,avg_temperature
LTW-010,91,33.49,1.265,22.1
LTW-010,92,34.03,1.27,23.2
LTW-010,93,34.79,1.352,24.8
LTW-010,94,35.98,1.408,21.7
LTW-010,95,35.85,1.381,21.3
LTW-010,96,36.4,1.398,22.6
LTW-010,97,36.55,1.45,21.5
LTW-010,98,37.65,1.53,20.9
LTW-010,99,38.84,1.464,24.1
LTW-010,100,38.87,1.483,24.3
LTW-010,101,39.42,1.464,25.0
LTW-010,102,40.09,1.495,24.3
LTW-010,103,40.77,1.587,26.0
LTW-010,104,40.99,1.584,23.2
LTW-010,105,42.19,1.64,25.9
LTW-010,106,42.45,1.572,23.1
LTW-010,107,43.35,1.634,25.5
LTW-010,108,43.77,1.709,23.5
LTW-010,109,44.99,1.697,25.2
LTW-010,110,45.28,1.723,27.0
LTW-010,111,45.88,1.758,26.3
LTW-010,112,46.49,1.728,29.1
LTW-010,113,47.17,1.665,25.2
LTW-010,114,47.6,1.862,28.2
LTW-010,115,48.28,1.846,27.5
LTW-010,116,48.31,1.83,29.7
LTW-010,117,49.18,1.852,27.9
LTW-010,118,50.46,1.901,27.3
LTW-010,119,50.86,2.001,27.1
LTW-010,120,51.05,1.895,28.1
LTW-010,121,51.89,2.019,29.5
LTW-010,122,52.28,2.017,25.6
LTW-010,123,53.32,1.947,29.0
LTW-010,124,53.38,2.028,27.2
LTW-010,125,54.58,2.059,27.8
LTW-010,126,55.28,2.084,29.8
LTW-010,127,55.51,2.082,31.7
LTW-010,128,56.25,2.109,27.9
LTW-010,129,56.82,2.126,30.9
LTW-010,130,57.27,2.171,30.7
LTW-010,131,57.62,2.201,29.7
LTW-010,132,58.18,2.265,30.5
LTW-010,133,58.87,2.172,30.6
LTW-010,134,59.63,2.235,30.8
LTW-010,135,60.28,2.298,28.2
LTW-010,136,60.25,2.281,29.3
LTW-010,137,61.4,2.445,29.4
LTW-010,138,61.98,2.461,33.7
LTW-010,139,63.05,2.461,31.2
LTW-010,140,62.97,2.352,30.4
LTW-010,141,63.92,2.429,28.8
LTW-010,142,64.23,2.391,29.9
LTW-010,143,64.96,2.445,32.6
LTW-010,144,65.63,2.522,30.6
LTW-010,145,66.08,2.482,28.4
LTW-010,146,66.78,2.497,33.8
LTW-010,147,67.6,2.563,31.8
LTW-010,148,67.7,2.465,30.8
LTW-010,149,67.96,2.576,31.0
LTW-010,150,69.13,2.742,30.9
LTW-010,151,69.51,2.63,31.5
LTW-010,152,69.93,2.664,29.6
LTW-010,153,70.68,2.613,34.4
LTW-010,154,71.26,2.701,32.3
LTW-010,155,71.67,2.675,33.6
LTW-010,156,72.65,2.712,31.7
LTW-010,157,72.66,2.725,31.6
LTW-010,158,73.11,2.793,29.2
LTW-010,159,73.82,2.682,31.3
LTW-010,160,74.72,2.742,31.4
LTW-010,161,74.74,2.841,32.3
LTW-010,162,75.46,2.747,32.8
LTW-010,163,75.64,2.853,30.6
LTW-010,164,76.55,2.887,30.3
LTW-010,165,77.38,2.884,30.3
LTW-010,166,77.69,2.784,31.1
LTW-010,167,77.81,2.933,32.5
LTW-010,168,78.39,2.947,34.9
LTW-010,169,78.7,2.952,32.3
LTW-010,170,79.32,2.917,32.7
LTW-010,171,79.87,2.94,31.9
LTW-010,172,80.59,3.032,31.8
LTW-010,173,81.25,3.021,32.2
LTW-010,174,81.9,3.096,28.9
LTW-010,175,82.42,3.174,31.6
LTW-010,176,82.08,3.131,30.4
LTW-010,177,83.02,3.052,29.3
LTW-010,178,83.53,3.148,31.4
LTW-010,179,84.31,3.063,34.0
LTW-010,180,84.26,3.12,33.5
LTW-010,181,85.21,3.214,31.6
LTW-010,182,85.38,3.134,31.9
LTW-010,183,85.7,3.133,32.9
LTW-010,184,86.4,3.198,31.7
LTW-010,185,86.92,3.242,30.9
LTW-010,186,87.46,3.197,30.5
LTW-010,187,87.06,3.177,33.0
LTW-010,188,88.14,3.289,31.4
LTW-010,189,88.29,3.274,32.6
LTW-010,190,88.34,3.267,34.0
LTW-010,191,89.25,3.329,32.2
LTW-010,192,89.52,3.2,32.1
LTW-010,193,90.32,3.258,30.4
LTW-010,194,90.3,3.312,34.1
LTW-010,195,91.2,3.38,30.2
LTW-010,196,91.7,3.392,29.4
LTW-010,197,91.07,3.332,33.4
LTW-010,198,92.15,3.298,31.4
LTW-010,199,92.61,3.384,33.4
LTW-010,200,93.07,3.408,31.6
LTW-010,201,93.05,3.434,30.1
LTW-010,202,93.62,3.372,29.0
LTW-010,203,93.98,3.43,32.3
LTW-010,204,94.24,3.555,29.5
LTW-010,205,94.48,3.499,28.6
LTW-010,206,94.75,3.429,29.5
LTW-010,207,95.4,3.527,31.9
LTW-010,208,95.3,3.495,29.2
LTW-010,209,95.97,3.529,30.8
LTW-010,210,96.69,3.492,32.2
LTW-010,211,97.13,3.562,29.8
LTW-010,212,97.46,3.605,28.4
LTW-010,213,97.14,3.583,30.1
LTW-010,214,98.1,3.622,27.3
LTW-010,215,98.11,3.607,29.0
LTW-010,216,98.57,3.579,27.9
LTW-010,217,98.75,3.516,28.2
LTW-010,218,99.14,3.657,28.5
LTW-010,219,99.8,3.637,26.2
LTW-010,220,99.97,3.656,28.7
LTW-010,221,100.37,3.652,30.7
LTW-010,222,100.07,3.606,29.0
LTW-010,223,100.85,3.638,23.9
LTW-010,224,100.65,3.583,27.8
LTW-010,225,101.58,3.684,27.9
LTW-010,226,102.13,3.676,27.8
LTW-010,227,101.92,3.734,27.7
LTW-010,228,101.68,3.605,28.4
LTW-010,229,102.75,3.783,26.4
LTW-010,230,102.84,3.756,27.4
LTW-010,231,103.1,3.754,27.4
LTW-010,232,103.95,3.742,25.3
LTW-010,233,103.82,3.808,23.7
LTW-010,234,104.44,3.838,25.3
LTW-010,235,104.53,3.782,23.3
LTW-010,236,104.34,3.809,26.1
LTW-010,237,104.95,3.802,24.0
LTW-010,238,105.34,3.804,25.8
LTW-010,239,105.11,3.815,24.8
LTW-010,240,105.8,3.918,25.2
LTW-010,241,105.94,3.843,24.7
LTW-010,242,106.35,3.881,23.7
LTW-010,243,106.6,3.873,28.2
LTW-010,244,106.56,3.865,23.8
LTW-010,245,107.04,3.834,26.0
LTW-010,246,107.49,3.839,22.9
LTW-010,247,107.66,3.884,22.7
LTW-010,248,107.5,3.903,21.8
LTW-010,249,107.65,3.858,20.2
LTW-010,250,108.62,3.792,23.0
LTW-010,251,108.41,3.89,23.2
LTW-010,252,108.5,3.797,21.6
LTW-010,253,108.25,3.908,22.1
LTW-010,254,108.93,3.865,21.0
LTW-010,255,108.29,3.87,16.9
LTW-010,256,109.16,3.907,20.2
LTW-010,257,109.33,3.935,22.0
LTW-010,258,109.36,3.981,18.4
LTW-010,259,110.2,3.899,20.3
LTW-010,260,110.7,4.011,20.5
LTW-010,261,110.39,3.935,21.0
LTW-010,262,111.21,3.926,20.3
LTW-010,263,111.46,3.868,20.8
LTW-010,264,110.77,3.964,19.7
LTW-010,265,111.52,3.995,21.3
LTW-010,266,111.42,3.949,19.7
LTW-010,267,111.36,3.947,23.2
LTW-010,268,111.9,4.082,17.3
LTW-010,269,111.73,3.958,20.4
LTW-010,270,112.08,3.92,19.4
LTW-010,271,112.66,3.949,17.6
LTW-010,272,112.19,3.971,17.9
LTW-010,273,112.91,4.031,16.4
LTW-010,274,113.63,4.159,14.4
LTW-010,275,113.36,4.046,19.9
LTW-010,276,113.2,4.021,15.4
LTW-010,277,113.6,4.065,15.7
LTW-010,278,113.79,4.077,16.0
LTW-010,279,113.51,4.058,15.7
LTW-010,280,113.45,4.033,15.8
LTW-010,281,114.27,4.115,19.2
LTW-010,282,114.06,4.011,17.0
LTW-010,283,114.54,4.098,14.7
LTW-010,284,114.75,4.088,18.1
LTW-010,285,115.0,4.02,12.0
LTW-010,286,115.07,3.919,16.1
LTW-010,287,114.72,4.022,15.2
LTW-010,288,115.43,4.097,12.4
LTW-010,289,115.36,4.069,14.8
LTW-010,290,115.55,4.063,13.0
LTW-010,291,115.87,4.104,15.1
LTW-010,292,116.36,4.038,15.7
LTW-010,293,116.06,4.179,14.7
LTW-010,294,116.15,4.119,14.3
LTW-010,295,116.05,4.062,14.9
LTW-010,296,116.61,4.028,16.9
LTW-010,297,116.56,3.959,14.1
LTW-010,298,116.04,3.981,14.4
LTW-010,299,116.54,4.041,10.0
LTW-010,300,117.06,4.072,15.1
LTW-011,1,1.12,0.1,9.4
LTW-011,2,1.91,0.13,8.6
LTW-011,3,1.21,0.129,7.3
LTW-011,4,1.33,0.1,7.4
LTW-011,5,1.0,0.1,11.2
LTW-011,6,1.33,0.1,6.9
LTW-011,7,1.67,0.1,8.6
LTW-011,8,1.64,0.1,6.2
LTW-011,9,1.79,0.103,9.0
LTW-011,10,1.7,0.1,5.4
LTW-011,11,2.35,0.134,8.5
LTW-011,12,2.32,0.1,8.2
LTW-011,13,2.39,0.119,7.8
LTW-011,14,2.66,0.15,7.7
LTW-011,15,2.6,0.1,10.7
LTW-011,16,2.51,0.128,10.7
LTW-011,17,3.2,0.199,8.9
LTW-011,18,2.89,0.1,7.6
LTW-011,19,2.55,0.1,10.2
LTW-011,20,3.87,0.161,11.2
LTW-011,21,3.58,0.132,10.4
LTW-011,22,3.72,0.1,7.8
LTW-011,23,3.78,0.148,7.3
LTW-011,24,3.8,0.171,7.6
LTW-011,25,4.78,0.181,9.6
LTW-011,26,4.93,0.143,7.5
LTW-011,27,5.1,0.226,7.3
LTW-011,28,4.56,0.1,8.6
LTW-011,29,5.53,0.16,11.1
LTW-011,30,5.27,0.17,13.1
LTW-011,31,6.16,0.203,12.9
LTW-011,32,6.44,0.265,11.3
LTW-011,33,6.04,0.146,12.0
LTW-011,34,5.79,0.216,11.2
LTW-011,35,6.7,0.241,10.2
LTW-011,36,6.51,0.219,11.2
LTW-011,37,6.86,0.307,15.2
LTW-011,38,6.7,0.201,13.6
LTW-011,39,7.93,0.337,11.1
LTW-011,40,8.03,0.309,13.3
LTW-011,41,8.06,0.361,14.0
LTW-011,42,8.12,0.402,14.3
LTW-011,43,8.54,0.373,13.6
LTW-011,44,9.21,0.447,13.2
LTW-011,45,9.51,0.43,14.4
LTW-011,46,9.04,0.344,12.3
LTW-011,47,10.12,0.254,13.1
LTW-011,48,10.15,0.426,11.8
LTW-011,49,11.26,0.474,14.1
LTW-011,50,11.48,0.467,12.0
LTW-011,51,11.32,0.459,14.2
LTW-011,52,12.11,0.617,14.9
LTW-011,53,12.48,0.47,15.1
LTW-011,54,12.88,0.528,14.5
LTW-011,55,13.32,0.539,15.2
LTW-011,56,13.92,0.55,12.4
LTW-011,57,14.1,0.501,15.8
LTW-011,58,13.96,0.558,15.7
LTW-011,59,15.11,0.544,17.4
LTW-011,60,15.07,0.555,16.2
LTW-011,61,16.3,0.576,15.0
LTW-011,62,16.22,0.607,15.7
LTW-011,63,16.82,0.653,18.6
LTW-011,64,17.41,0.677,16.8
LTW-011,65,17.67,0.649,15.5
LTW-011,66,17.49,0.69,16.8
LTW-011,67,18.75,0.722,17.6
LTW-011,68,19.04,0.731,18.0
LTW-011,69,19.31,0.783,17.6
LTW-011,70,20.35,0.758,19.2
LTW-011,71,20.19,0.734,18.7
LTW-011,72,21.61,0.838,17.2
LTW-011,73,21.69,0.776,19.9
LTW-011,74,22.15,0.877,18.6
LTW-011,75,22.16,0.888,19.5
LTW-011,76,23.03,0.828,17.6
LTW-011,77,23.76,0.963,19.2
LTW-011,78,24.4,0.959,20.5
LTW-011,79,24.99,0.911,22.0
LTW-011,80,24.69,0.992,21.0
LTW-011,81,25.79,1.033,18.5
LTW-011,82,26.94,0.991,17.9
LTW-011,83,26.93,1.1,22.7
LTW-011,84,27.39,1.058,21.2
LTW-011,85,28.36,1.114,20.5
LTW-011,86,28.72,1.078,21.4
LTW-011,87,28.89,1.177,21.9
LTW-011,88,29.83,1.187,22.6
LTW-011,89,30.62,1.213,22.1
LTW-011,90,30.69,1.267,21.2
LTW-011,91,31.56,1.157,21.3
LTW-011,92,32.07,1.149,20.7
LTW-011,93,33.18,1.291,22.8
LTW-011,94,33.49,1.283,22.9
LTW-011,95,34.35,1.339,21.1
LTW-011,96,34.65,1.34,22.7
LTW-011,97,35.47,1.297,23.9
LTW-011,98,36.43,1.486,23.7
LTW-011,99,37.3,1.445,25.7
LTW-011,100,37.1,1.478,23.8
LTW-011,101,38.04,1.412,25.0
LTW-011,102,38.57,1.466,25.7
LTW-011,103,39.4,1.451,24.9
LTW-011,104,40.19,1.596,25.2
LTW-011,105,40.56,1.466,22.9
LTW-011,106,41.64,1.62,22.2
LTW-011,107,42.03,1.582,25.8
LTW-011,108,43.15,1.643,25.4
LTW-011,109,43.0,1.684,27.8
LTW-011,110,44.08,1.678,23.4
LTW-011,111,44.53,1.684,25.9
LTW-011,112,45.26,1.767,26.0
LTW-011,113,45.93,1.827,26.3
LTW-011,114,46.6,1.739,25.2
LTW-011,115,46.54,1.76,26.1
LTW-011,116,47.78,1.735,27.7
LTW-011,117,48.22,1.791,28.8
LTW-011,118,49.01,1.867,25.7
LTW-011,119,50.19,1.911,26.2
LTW-011,120,50.57,1.993,25.9
LTW-011,121,51.47,1.91,27.4
LTW-011,122,51.97,1.914,27.0
LTW-011,123,52.05,1.957,27.9
LTW-011,124,52.98,1.983,28.3
LTW-011,125,53.56,2.069,27.1
LTW-011,126,54.23,2.06,30.9
LTW-011,127,54.83,2.188,27.3
LTW-011,128,55.74,2.124,26.7
LTW-011,129,56.4,2.216,31.3
LTW-011,130,56.94,2.13,30.2
LTW-011,131,57.71,2.193,28.8
LTW-011,132,58.11,2.259,30.4
LTW-011,133,59.05,2.264,30.8
LTW-011,134,59.95,2.319,30.1
LTW-011,135,60.53,2.342,29.6
LTW-011,136,60.87,2.343,29.6
LTW-011,137,62.06,2.368,29.3
LTW-011,138,62.21,2.318,31.0
LTW-011,139,63.39,2.4,29.9
LTW-011,140,63.25,2.394,32.6
LTW-011,141,64.6,2.468,30.9
LTW-011,142,64.78,2.45,29.4
LTW-011,143,65.77,2.498,30.6
LTW-011,144,66.83,2.48,32.8
LTW-011,145,66.89,2.506,29.6
LTW-011,146,67.98,2.513,29.3
LTW-011,147,68.44,2.661,31.5
LTW-011,148,68.78,2.598,29.4
LTW-011,149,69.71,2.556,29.6
LTW-011,150,70.16,2.674,31.3
LTW-011,151,71.39,2.619,29.5
LTW-011,152,71.69,2.722,29.5
LTW-011,153,72.44,2.752,32.1
LTW-011,154,71.92,2.666,32.5
LTW-011,155,73.0,2.749,35.6
LTW-011,156,74.03,2.769,31.0
LTW-011,157,74.46,2.829,30.6
LTW-011,158,75.72,2.814,31.7
LTW-011,159,75.73,2.837,34.0
LTW-011,160,76.26,2.763,32.8
LTW-011,161,76.91,2.847,31.9
LTW-011,162,77.61,2.848,30.6
LTW-011,163,78.12,2.892,29.8
LTW-011,164,78.69,2.952,33.6
LTW-011,165,79.06,2.997,31.0
LTW-011,166,79.56,2.994,29.4
LTW-011,167,80.16,3.043,31.7
LTW-011,168,80.92,2.98,31.3
LTW-011,169,81.71,3.037,33.4
LTW-011,170,82.56,3.051,32.4
LTW-011,171,82.44,3.083,32.2
LTW-011,172,83.56,3.134,31.3
LTW-011,173,84.01,3.073,30.7
LTW-011,174,85.17,3.182,29.7
LTW-011,175,84.84,3.121,33.1
LTW-011,176,85.32,3.2,33.7
LTW-011,177,85.98,3.247,32.7
LTW-011,178,86.44,3.265,29.2
LTW-011,179,87.52,3.204,29.5
LTW-011,180,87.6,3.356,32.5
LTW-011,181,88.25,3.324,33.2
LTW-011,182,88.49,3.243,31.6
LTW-011,183,89.2,3.297,31.2
LTW-011,184,89.69,3.332,33.3
LTW-011,185,90.85,3.394,32.9
LTW-011,186,91.09,3.369,31.7
LTW-011,187,91.24,3.443,33.6
LTW-011,188,91.9,3.45,29.8
LTW-011,189,92.23,3.376,33.7
LTW-011,190,93.13,3.328,33.3
LTW-011,191,93.6,3.458,31.2
LTW-011,192,94.02,3.438,30.8
LTW-011,193,94.03,3.523,28.6
LTW-011,194,95.31,3.479,29.0
LTW-011,195,95.15,3.537,28.2
LTW-011,196,95.79,3.523,30.2
LTW-011,197,95.98,3.541,30.0
LTW-011,198,96.59,3.595,31.9
LTW-011,199,96.99,3.638,31.7
LTW-011,200,97.66,3.505,30.0
LTW-011,201,97.97,3.589,28.2
LTW-011,202,98.33,3.477,31.5
LTW-011,203,99.11,3.656,27.0
LTW-011,204,99.9,3.68,30.6
LTW-011,205,99.92,3.607,32.2
LTW-011,206,100.02,3.58,29.2
LTW-011,207,100.27,3.653,30.2
LTW-011,208,101.23,3.671,29.0
LTW-011,209,101.27,3.638,29.7
LTW-011,210,102.05,3.706,28.9
LTW-011,211,103.28,3.81,30.9
LTW-011,212,102.99,3.719,27.4
LTW-011,213,102.67,3.788,30.5
LTW-011,214,103.16,3.74,28.7
LTW-011,215,103.7,3.727,25.1
LTW-011,216,104.86,3.798,31.0
LTW-011,217,104.71,3.752,26.8
LTW-011,218,105.73,3.821,27.3
LTW-011,219,105.48,3.846,29.0
LTW-011,220,106.27,3.862,26.8
LTW-011,221,106.53,3.878,29.6
LTW-011,222,106.24,3.839,29.9
LTW-011,223,107.47,3.933,28.0
LTW-011,224,107.65,3.863,26.4
LTW-011,225,107.68,3.882,26.8
LTW-011,226,108.29,3.976,27.3
LTW-011,227,109.0,4.007,27.0
LTW-011,228,108.91,3.902,25.8
LTW-011,229,109.35,3.996,28.2
LTW-011,230,109.51,3.893,27.3
LTW-011,231,110.38,4.011,23.5
LTW-011,232,110.51,4.029,27.0
LTW-011,233,110.91,3.999,25.5
LTW-011,234,110.79,3.897,23.9
LTW-011,235,111.6,4.049,25.0
LTW-011,236,111.95,4.067,24.2
LTW-011,237,112.05,4.039,22.1
LTW-011,238,112.52,3.995,28.1
LTW-011,239,112.62,4.082,25.1
LTW-011,240,112.78,3.964,22.9
LTW-011,241,113.46,4.15,26.0
LTW-011,242,113.25,4.16,21.3
LTW-011,243,114.17,4.117,20.1
LTW-011,244,114.09,4.084,23.2
LTW-011,245,114.2,4.069,22.9
LTW-011,246,114.71,4.06,21.5
LTW-011,247,114.94,4.108,23.4
LTW-011,248,115.91,4.166,23.4
LTW-011,249,116.16,4.165,20.5
LTW-011,250,115.91,4.169,23.5
LTW-011,251,115.62,4.118,22.6
LTW-011,252,116.92,4.085,20.5
LTW-011,253,117.38,4.192,22.4
LTW-011,254,117.12,4.189,22.2
LTW-011,255,117.07,4.235,20.1
LTW-011,256,117.84,4.253,21.5
LTW-011,257,118.13,4.272,22.6
LTW-011,258,118.0,4.137,20.6
LTW-011,259,118.48,4.309,21.1
LTW-011,260,118.37,4.227,21.3
LTW-011,261,118.84,4.256,24.1
LTW-011,262,119.28,4.254,20.3
LTW-011,263,119.49,4.192,20.2
LTW-011,264,119.89,4.216,18.7
LTW-011,265,119.27,4.183,19.2
LTW-011,266,120.27,4.305,20.2
LTW-011,267,120.12,4.354,17.1
LTW-011,268,121.0,4.235,16.7
LTW-011,269,121.06,4.253,20.0
LTW-011,270,121.39,4.357,19.8
LTW-011,271,121.58,4.334,20.0
LTW-011,272,122.14,4.309,18.4
LTW-011,273,122.36,4.368,16.8
LTW-011,274,122.16,4.314,17.0
LTW-011,275,122.62,4.403,17.5
LTW-011,276,122.27,4.282,16.4
LTW-011,277,122.43,4.29,18.6
LTW-011,278,123.7,4.368,15.2
LTW-011,279,123.04,4.365,15.8
LTW-011,280,123.39,4.386,16.1
LTW-011,281,124.05,4.455,15.0
LTW-011,282,123.81,4.28,15.8
LTW-011,283,123.94,4.346,14.0
LTW-011,284,124.39,4.376,13.3
LTW-011,285,124.41,4.427,13.3
LTW-011,286,125.07,4.381,13.9
LTW-011,287,124.72,4.369,15.0
LTW-011,288,124.67,4.355,14.9
LTW-011,289,125.35,4.31,15.3
LTW-011,290,125.35,4.494,18.0
LTW-011,291,125.53,4.477,15.0
LTW-011,292,125.29,4.459,15.7
LTW-011,293,125.84,4.451,12.9
LTW-011,294,126.3,4.41,15.5
LTW-011,295,126.1,4.471,15.2
LTW-011,296,126.55,4.376,12.7
LTW-011,297,127.05,4.475,13.3
LTW-011,298,126.97,4.45,13.2
LTW-011,299,126.28,4.418,12.5
LTW-011,300,127.18,4.451,9.9
LTW-012,1,1.67,0.1,5.7
LTW-012,2,1.8,0.1,8.3
LTW-012,3,1.99,0.1,8.0
LTW-012,4,2.0,0.1,8.0
LTW-012,5,1.37,0.1,10.8
LTW-012,6,1.75,0.1,9.0
LTW-012,7,2.36,0.1,9.4
LTW-012,8,2.38,0.1,7.8
LTW-012,9,2.24,0.132,7.8
LTW-012,10,2.71,0.205,8.3
LTW-012,11,2.8,0.1,9.9
LTW-012,12,2.47,0.156,10.7
LTW-012,13,3.05,0.108,9.1
LTW-012,14,2.86,0.125,10.7
LTW-012,15,2.21,0.101,12.0
LTW-012,16,3.03,0.1,11.3
LTW-012,17,3.95,0.193,12.1
LTW-012,18,3.3,0.1,9.7
LTW-012,19,3.7,0.195,9.8
LTW-012,20,3.42,0.129,8.1
LTW-012,21,3.7,0.1,10.1
LTW-012,22,4.34,0.124,8.6
LTW-012,23,4.55,0.264,9.8
LTW-012,24,4.24,0.157,10.5
LTW-012,25,3.97,0.1,12.0
LTW-012,26,5.0,0.22,9.3
LTW-012,27,4.37,0.139,13.8
LTW-012,28,4.68,0.134,15.1
LTW-012,29,5.01,0.114,10.3
LTW-012,30,5.21,0.1,14.7
LTW-012,31,5.64,0.332,11.3
LTW-012,32,5.55,0.191,13.4
LTW-012,33,6.93,0.232,11.5
LTW-012,34,5.97,0.229,11.3
LTW-012,35,6.48,0.328,11.6
LTW-012,36,6.47,0.229,11.5
LTW-012,37,7.09,0.196,13.4
LTW-012,38,6.84,0.283,12.2
LTW-012,39,7.13,0.336,10.9
LTW-012,40,7.06,0.26,11.8
LTW-012,41,7.53,0.258,14.1
LTW-012,42,8.14,0.315,12.2
LTW-012,43,8.6,0.396,12.8
LTW-012,44,8.35,0.378,13.9
LTW-012,45,8.26,0.397,13.4
LTW-012,46,8.98,0.312,15.0
LTW-012,47,9.19,0.349,12.5
LTW-012,48,10.26,0.411,12.3
LTW-012,49,9.63,0.297,15.5
LTW-012,50,9.83,0.387,14.0
LTW-012,51,10.35,0.404,13.5
LTW-012,52,10.67,0.333,14.9
LTW-012,53,10.54,0.395,14.4
LTW-012,54,10.86,0.492,15.4
LTW-012,55,11.45,0.552,12.4
LTW-012,56,11.92,0.505,14.3
LTW-012,57,11.91,0.474,16.8
LTW-012,58,12.28,0.459,16.4
LTW-012,59,12.56,0.532,16.1
LTW-012,60,12.86,0.518,13.5
LTW-012,61,12.84,0.483,17.5
LTW-012,62,13.25,0.566,15.3
LTW-012,63,14.39,0.46,14.3
LTW-012,64,15.22,0.432,15.5
LTW-012,65,14.25,0.495,15.3
LTW-012,66,14.87,0.643,17.0
LTW-012,67,15.01,0.538,15.6
LTW-012,68,15.48,0.624,17.4
LTW-012,69,16.48,0.617,18.9
LTW-012,70,16.73,0.655,14.0
LTW-012,71,17.12,0.651,20.4
LTW-012,72,16.53,0.624,19.6
LTW-012,73,17.69,0.679,18.0
LTW-012,74,17.79,0.7,20.1
LTW-012,75,18.93,0.827,19.3
LTW-012,76,19.48,0.758,18.9
LTW-012,77,19.86,0.703,18.4
LTW-012,78,19.18,0.729,17.9
LTW-012,79,20.14,0.811,18.3
LTW-012,80,20.63,0.822,21.4
LTW-012,81,20.71,0.85,20.9
LTW-012,82,21.42,0.835,21.8
LTW-012,83,21.21,0.823,19.9
LTW-012,84,22.5,0.898,18.7
LTW-012,85,22.57,0.897,22.6
LTW-012,86,22.68,0.852,21.0
LTW-012,87,23.49,0.87,21.1
LTW-012,88,23.78,0.937,23.0
LTW-012,89,24.06,0.912,21.3
LTW-012,90,24.73,1.06,21.5
LTW-012,91,24.85,0.919,24.1
LTW-012,92,25.63,0.99,20.9
LTW-012,93,25.64,0.906,22.4
LTW-012,94,26.1,0.974,21.4
LTW-012,95,27.02,1.041,25.1
LTW-012,96,27.34,1.037,21.8
LTW-012,97,28.13,1.04,23.3
LTW-012,98,28.46,1.076,22.6
LTW-012,99,28.91,1.102,22.0
LTW-012,100,28.69,1.089,23.9
LTW-012,101,30.15,1.032,24.4
LTW-012,102,31.04,1.249,25.4
LTW-012,103,30.5,1.185,23.5
LTW-012,104,31.5,1.188,23.9
LTW-012,105,31.94,1.278,24.6
LTW-012,106,32.31,1.271,26.1
LTW-012,107,32.69,1.235,24.8
LTW-012,108,33.3,1.324,26.8
LTW-012,109,33.98,1.296,24.8
LTW-012,110,34.19,1.353,25.7
LTW-012,111,34.52,1.371,26.7
LTW-012,112,35.38,1.325,25.0
LTW-012,113,36.47,1.414,25.0
LTW-012,114,36.49,1.459,27.8
LTW-012,115,36.53,1.379,27.5
LTW-012,116,37.54,1.452,25.8
LTW-012,117,37.86,1.514,26.7
LTW-012,118,38.82,1.475,26.8
LTW-012,119,38.84,0.677,36.7
LTW-012,120,38.93,0.737,39.5
LTW-012,121,38.86,0.817,37.8
LTW-012,122,38.8,0.583,37.9
LTW-012,123,38.69,0.688,35.9
LTW-012,124,38.75,0.664,38.6
LTW-012,125,38.63,0.685,35.2
LTW-012,126,38.62,0.809,37.7
LTW-012,127,38.68,0.651,37.5
LTW-012,128,38.64,0.664,39.8
LTW-012,129,38.56,0.731,37.1
LTW-012,130,38.49,0.798,35.6
LTW-012,131,38.37,0.753,35.1
LTW-012,132,38.26,0.728,36.6
LTW-012,133,38.18,0.672,35.3
LTW-012,134,38.24,0.753,36.1
LTW-012,135,38.38,0.806,38.1
LTW-012,136,38.44,0.718,38.9
LTW-012,137,48.31,1.828,30.4
LTW-012,138,48.68,1.93,31.9
LTW-012,139,49.05,1.897,28.3
LTW-012,140,49.57,1.831,31.2
LTW-012,141,50.35,1.883,29.3
LTW-012,142,51.23,1.93,30.8
LTW-012,143,50.8,1.91,28.0
LTW-012,144,51.91,2.022,31.0
LTW-012,145,52.26,1.952,30.6
LTW-012,146,52.7,1.943,28.1
LTW-012,147,53.43,1.913,32.2
LTW-012,148,53.81,1.942,30.6
LTW-012,149,54.23,2.024,31.1
LTW-012,150,54.73,2.072,29.3
LTW-012,151,55.19,2.042,30.0
LTW-012,152,56.06,2.112,28.8
LTW-012,153,55.97,2.054,31.4
LTW-012,154,56.65,2.185,31.7
LTW-012,155,57.21,2.178,30.4
LTW-012,156,57.84,2.156,33.1
LTW-012,157,58.53,2.131,31.1
LTW-012,158,58.09,2.153,34.9
LTW-012,159,58.56,2.108,31.9
LTW-012,160,59.41,2.303,32.4
LTW-012,161,60.37,2.271,30.2
LTW-012,162,60.98,2.318,32.7
LTW-012,163,61.61,2.329,33.5
LTW-012,164,61.96,2.292,35.4
LTW-012,165,62.19,2.371,29.6
LTW-012,166,62.18,2.316,31.5
LTW-012,167,63.13,2.352,30.4
LTW-012,168,63.69,2.444,29.1
LTW-012,169,64.31,2.332,29.5
LTW-012,170,64.67,2.35,33.0
LTW-012,171,65.04,2.416,28.2
LTW-012,172,65.68,2.376,33.7
LTW-012,173,66.17,2.375,31.8
LTW-012,174,66.88,2.504,31.2
LTW-012,175,67.15,2.495,33.8
LTW-012,176,67.69,2.526,32.6
LTW-012,177,67.91,2.478,33.3
LTW-012,178,68.23,2.592,30.6
LTW-012,179,69.42,2.573,31.7
LTW-012,180,70.15,2.576,35.2
LTW-012,181,69.27,2.606,31.7
LTW-012,182,70.63,2.632,30.6
LTW-012,183,71.01,2.541,30.7
LTW-012,184,71.52,2.597,31.3
LTW-012,185,71.49,2.683,32.0
LTW-012,186,72.13,2.689,26.6
LTW-012,187,72.52,2.619,31.2
LTW-012,188,72.97,2.535,32.4
